,0,1,2
1258,BX1,037400,2014-08-09 06:31:25
1259,BX1,038300,2014-08-09 06:31:30
1260,BX1,035000,2014-08-09 06:31:53
1261,BX1,037400,2014-08-09 06:31:56
1262,BX1,038300,2014-08-09 06:32:01
1263,BX1,035000,2014-08-09 06:32:24
1264,BX1,037400,2014-08-09 06:32:28
1265,BX1,038300,2014-08-09 06:32:32
1266,BX1,035000,2014-08-09 06:33:27
1267,BX1,037400,2014-08-09 06:33:31
1268,BX1,038300,2014-08-09 06:33:34
1269,BX1,035000,2014-08-09 06:33:58
1270,BX1,037400,2014-08-09 06:34:02
1271,BX1,038300,2014-08-09 06:34:05
1272,BX1,037400,2014-08-09 06:35:05
1273,BX1,038300,2014-08-09 06:35:07
1274,BX1,035000,2014-08-09 06:35:10
1275,BX1,037400,2014-08-09 06:35:36
1276,BX1,038300,2014-08-09 06:35:38
1277,BX1,035000,2014-08-09 06:35:42
1278,BX1,035000,2014-08-09 06:36:14
1279,BX1,037400,2014-08-09 06:36:38
1280,BX1,038300,2014-08-09 06:36:41
1281,BX1,037400,2014-08-09 06:37:09
1282,BX1,038300,2014-08-09 06:37:12
1283,BX1,035000,2014-08-09 06:37:16
1284,BX1,035000,2014-08-09 06:37:47
1285,BX1,037400,2014-08-09 06:38:12
1286,BX1,038300,2014-08-09 06:38:14
1287,BX1,037400,2014-08-09 06:38:43
1288,BX1,038300,2014-08-09 06:38:45
1289,BX1,035000,2014-08-09 06:38:50
1290,BX1,037400,2014-08-09 06:39:14
1291,BX1,038300,2014-08-09 06:39:16
1292,BX1,035000,2014-08-09 06:39:21
1293,BX1,037400,2014-08-09 06:40:16
1294,BX1,038300,2014-08-09 06:40:19
1295,BX1,035000,2014-08-09 06:40:24
1296,BX1,037400,2014-08-09 06:40:47
1297,BX1,038300,2014-08-09 06:40:50
1298,BX1,035000,2014-08-09 06:40:55
1299,BX1,039700,2014-08-09 06:41:25
1300,BX1,035000,2014-08-09 06:41:26
1301,BX1,037400,2014-08-09 06:41:50
1302,BX1,038300,2014-08-09 06:41:53
1303,BX1,037400,2014-08-09 06:42:22
1304,BX1,038300,2014-08-09 06:42:24
1305,BX1,039700,2014-08-09 06:42:28
1306,BX1,035000,2014-08-09 06:42:30
1307,BX1,037400,2014-08-09 06:43:25
1308,BX1,038300,2014-08-09 06:43:26
1309,BX1,039700,2014-08-09 06:43:31
1310,BX1,035000,2014-08-09 06:43:33
1311,BX1,037400,2014-08-09 06:43:56
1312,BX1,038300,2014-08-09 06:43:58
1313,BX1,039700,2014-08-09 06:44:03
1314,BX1,035000,2014-08-09 06:44:05
1315,BX1,037400,2014-08-09 06:44:59
1316,BX1,038300,2014-08-09 06:45:01
1317,BX1,039700,2014-08-09 06:45:06
1318,BX1,035000,2014-08-09 06:45:07
1319,BX1,037400,2014-08-09 06:45:30
1320,BX1,038300,2014-08-09 06:45:32
1321,BX1,039700,2014-08-09 06:45:37
1322,BX1,035000,2014-08-09 06:45:38
1323,BX1,038300,2014-08-09 06:46:18
1324,BX1,037400,2014-08-09 06:46:33
1325,BX1,039700,2014-08-09 06:46:40
1326,BX1,035000,2014-08-09 06:46:41
1327,BX1,037400,2014-08-09 06:47:04
1328,BX1,039700,2014-08-09 06:47:11
1329,BX1,041300,2014-08-09 06:47:12
1330,BX1,038300,2014-08-09 06:47:21
1331,BX1,038300,2014-08-09 06:47:52
1332,BX1,037400,2014-08-09 06:48:07
1333,BX1,039700,2014-08-09 06:48:13
1334,BX1,041300,2014-08-09 06:48:16
1335,BX1,037400,2014-08-09 06:48:38
1336,BX1,039700,2014-08-09 06:48:47
1337,BX1,041300,2014-08-09 06:48:48
1338,BX1,038300,2014-08-09 06:48:55
1339,BX1,038300,2014-08-09 06:49:28
1340,BX1,037400,2014-08-09 06:49:40
1341,BX1,039700,2014-08-09 06:49:50
1342,BX1,041300,2014-08-09 06:49:52
1343,BX1,038300,2014-08-09 06:50:01
1344,BX1,037400,2014-08-09 06:50:11
1345,BX1,039700,2014-08-09 06:50:21
1346,BX1,041300,2014-08-09 06:50:24
1347,BX1,037400,2014-08-09 06:51:13
1348,BX1,038300,2014-08-09 06:51:23
1349,BX1,039700,2014-08-09 06:51:23
1350,BX1,041300,2014-08-09 06:51:28
1351,BX1,037400,2014-08-09 06:51:45
1352,BX1,039700,2014-08-09 06:51:55
1353,BX1,038300,2014-08-09 06:51:57
1354,BX1,041300,2014-08-09 06:52:01
1355,BX1,037400,2014-08-09 06:52:16
1356,BX1,037400,2014-08-09 06:52:47
1357,BX1,039700,2014-08-09 06:52:57
1358,BX1,038300,2014-08-09 06:53:02
1359,BX1,041300,2014-08-09 06:53:06
1360,BX1,039700,2014-08-09 06:53:28
1361,BX1,038300,2014-08-09 06:53:34
1362,BX1,041300,2014-08-09 06:53:37
1363,BX1,037400,2014-08-09 06:53:50
1364,BX1,037400,2014-08-09 06:54:21
1365,BX1,039700,2014-08-09 06:54:30
1366,BX1,038300,2014-08-09 06:54:36
1367,BX1,041300,2014-08-09 06:54:41
1368,BX1,038300,2014-08-09 06:55:07
1369,BX1,041300,2014-08-09 06:55:12
1370,BX1,037400,2014-08-09 06:55:26
1371,BX1,039700,2014-08-09 06:55:32
1372,BX1,037400,2014-08-09 06:55:58
1373,BX1,039700,2014-08-09 06:56:03
1374,BX1,038300,2014-08-09 06:56:10
1375,BX1,041300,2014-08-09 06:56:15
1376,BX1,038300,2014-08-09 06:56:41
1377,BX1,041300,2014-08-09 06:56:47
1378,BX1,037400,2014-08-09 06:57:01
1379,BX1,039700,2014-08-09 06:57:07
1380,BX1,037400,2014-08-09 06:57:33
1381,BX1,039700,2014-08-09 06:57:39
1382,BX1,038300,2014-08-09 06:57:44
1383,BX1,041300,2014-08-09 06:57:49
1384,BX1,038300,2014-08-09 06:58:16
1385,BX1,041300,2014-08-09 06:58:21
1386,BX1,037400,2014-08-09 06:58:36
1387,BX1,039700,2014-08-09 06:58:42
1388,BX1,037400,2014-08-09 06:59:08
1389,BX1,039700,2014-08-09 06:59:13
1390,BX1,038300,2014-08-09 06:59:18
1391,BX1,041900,2014-08-09 06:59:18
1392,BX1,041300,2014-08-09 06:59:24
1393,BX1,041300,2014-08-09 06:59:56
1394,BX1,037400,2014-08-09 07:00:10
1395,BX1,039700,2014-08-09 07:00:16
1396,BX1,041900,2014-08-09 07:00:20
1397,BX1,038300,2014-08-09 07:00:21
1398,BX1,037400,2014-08-09 07:00:42
1399,BX1,039700,2014-08-09 07:00:47
1400,BX1,038300,2014-08-09 07:00:52
1401,BX1,041900,2014-08-09 07:00:52
1402,BX1,041300,2014-08-09 07:00:59
1403,BX1,041300,2014-08-09 07:01:30
1404,BX1,037400,2014-08-09 07:01:46
1405,BX1,039700,2014-08-09 07:01:50
1406,BX1,038300,2014-08-09 07:01:55
1407,BX1,041900,2014-08-09 07:01:55
1408,BX1,041300,2014-08-09 07:02:02
1409,BX1,038300,2014-08-09 07:02:26
1410,BX1,041900,2014-08-09 07:02:27
1411,BX1,041300,2014-08-09 07:02:33
1412,BX1,037400,2014-08-09 07:02:51
1413,BX1,039700,2014-08-09 07:02:53
1414,BX1,041300,2014-08-09 07:03:04
1415,BX1,037400,2014-08-09 07:03:22
1416,BX1,039700,2014-08-09 07:03:24
1417,BX1,038300,2014-08-09 07:03:30
1418,BX1,041900,2014-08-09 07:03:30
1419,BX1,041300,2014-08-09 07:03:35
1420,BX1,041300,2014-08-09 07:04:07
1421,BX1,037400,2014-08-09 07:04:26
1422,BX1,039700,2014-08-09 07:04:27
1423,BX1,038300,2014-08-09 07:04:32
1424,BX1,041900,2014-08-09 07:04:32
1425,BX1,037400,2014-08-09 07:04:57
1426,BX1,039700,2014-08-09 07:04:58
1427,BX1,038300,2014-08-09 07:05:03
1428,BX1,041900,2014-08-09 07:05:03
1429,BX1,041300,2014-08-09 07:05:15
1430,BX1,037400,2014-08-09 07:05:28
1431,BX1,041300,2014-08-09 07:05:46
1432,BX1,037400,2014-08-09 07:05:59
1433,BX1,039700,2014-08-09 07:06:02
1434,BX1,038300,2014-08-09 07:06:05
1435,BX1,041900,2014-08-09 07:06:05
1436,BX1,039700,2014-08-09 07:06:34
1437,BX1,038300,2014-08-09 07:06:36
1438,BX1,041900,2014-08-09 07:06:37
1439,BX1,037400,2014-08-09 07:06:41
1440,BX1,041300,2014-08-09 07:06:49
1441,BX1,044300,2014-08-09 07:07:13
1442,BX1,041300,2014-08-09 07:07:21
1443,BX1,039700,2014-08-09 07:07:36
1444,BX1,038300,2014-08-09 07:07:39
1445,BX1,041900,2014-08-09 07:07:39
1446,BX1,039700,2014-08-09 07:08:08
1447,BX1,038300,2014-08-09 07:08:10
1448,BX1,041900,2014-08-09 07:08:10
1449,BX1,044300,2014-08-09 07:08:17
1450,BX1,041300,2014-08-09 07:08:31
1451,BX1,039700,2014-08-09 07:08:40
1452,BX1,041300,2014-08-09 07:09:02
1453,BX1,039700,2014-08-09 07:09:11
1454,BX1,038300,2014-08-09 07:09:13
1455,BX1,041900,2014-08-09 07:09:13
1456,BX1,044300,2014-08-09 07:09:20
1457,BX1,044300,2014-08-09 07:09:51
1458,BX1,041300,2014-08-09 07:10:04
1459,BX1,039700,2014-08-09 07:10:15
1460,BX1,038300,2014-08-09 07:10:16
1461,BX1,041900,2014-08-09 07:10:17
1462,BX1,039700,2014-08-09 07:10:47
1463,BX1,038300,2014-08-09 07:10:48
1464,BX1,041900,2014-08-09 07:10:49
1465,BX1,044300,2014-08-09 07:10:55
1466,BX1,041300,2014-08-09 07:11:06
1467,BX1,044300,2014-08-09 07:11:26
1468,BX1,041300,2014-08-09 07:11:38
1469,BX1,039700,2014-08-09 07:11:49
1470,BX1,038300,2014-08-09 07:11:51
1471,BX1,041900,2014-08-09 07:11:51
1472,BX1,039700,2014-08-09 07:12:20
1473,BX1,038300,2014-08-09 07:12:22
1474,BX1,041900,2014-08-09 07:12:22
1475,BX1,044300,2014-08-09 07:12:29
1476,BX1,041300,2014-08-09 07:12:41
1477,BX1,044300,2014-08-09 07:13:00
1478,BX1,041300,2014-08-09 07:13:13
1479,BX1,039700,2014-08-09 07:13:23
1480,BX1,038300,2014-08-09 07:13:24
1481,BX1,041900,2014-08-09 07:13:28
1482,BX1,038300,2014-08-09 07:13:55
1483,BX1,039700,2014-08-09 07:13:55
1484,BX1,041900,2014-08-09 07:13:59
1485,BX1,044300,2014-08-09 07:14:05
1486,BX1,041300,2014-08-09 07:14:15
1487,BX1,044300,2014-08-09 07:14:37
1488,BX1,041300,2014-08-09 07:14:48
1489,BX1,038300,2014-08-09 07:14:57
1490,BX1,039700,2014-08-09 07:14:58
1491,BX1,041900,2014-08-09 07:15:01
1492,BX1,041900,2014-08-09 07:15:32
1493,BX1,044300,2014-08-09 07:15:44
1494,BX1,041300,2014-08-09 07:15:51
1495,BX1,038300,2014-08-09 07:16:01
1496,BX1,039700,2014-08-09 07:16:01
1497,BX1,044300,2014-08-09 07:16:17
1498,BX1,041300,2014-08-09 07:16:23
1499,BX1,038300,2014-08-09 07:16:33
1500,BX1,039700,2014-08-09 07:16:33
1501,BX1,041900,2014-08-09 07:16:35
1502,BX1,039700,2014-08-09 07:17:04
1503,BX1,038300,2014-08-09 07:17:05
1504,BX1,041900,2014-08-09 07:17:06
1505,BX1,044300,2014-08-09 07:17:24
1506,BX1,041300,2014-08-09 07:17:26
1507,BX1,041300,2014-08-09 07:17:57
1508,BX1,044300,2014-08-09 07:17:57
1509,BX1,039700,2014-08-09 07:18:07
1510,BX1,038300,2014-08-09 07:18:08
1511,BX1,041900,2014-08-09 07:18:09
1512,BX1,039700,2014-08-09 07:18:39
1513,BX1,041900,2014-08-09 07:18:40
1514,BX1,041300,2014-08-09 07:18:59
1515,BX1,044300,2014-08-09 07:19:04
1516,BX1,041300,2014-08-09 07:19:30
1517,BX1,044300,2014-08-09 07:19:37
1518,BX1,039700,2014-08-09 07:19:42
1519,BX1,041900,2014-08-09 07:19:43
1520,BX1,041300,2014-08-09 07:20:01
1521,BX1,041300,2014-08-09 07:20:32
1522,BX1,039700,2014-08-09 07:20:45
1523,BX1,041900,2014-08-09 07:20:45
1524,BX1,044300,2014-08-09 07:20:45
1525,BX1,039700,2014-08-09 07:21:16
1526,BX1,041900,2014-08-09 07:21:16
1527,BX1,044300,2014-08-09 07:21:18
1528,BX1,041300,2014-08-09 07:21:36
1529,BX1,041900,2014-08-09 07:21:47
1530,BX1,041300,2014-08-09 07:22:07
1531,BX1,041900,2014-08-09 07:22:19
1532,BX1,039700,2014-08-09 07:22:20
1533,BX1,045900,2014-08-09 07:22:24
1534,BX1,044300,2014-08-09 07:22:25
1535,BX1,041300,2014-08-09 07:23:10
1536,BX1,041900,2014-08-09 07:23:22
1537,BX1,039700,2014-08-09 07:23:23
1538,BX1,045900,2014-08-09 07:23:27
1539,BX1,044300,2014-08-09 07:23:29
1540,BX1,041900,2014-08-09 07:23:54
1541,BX1,039700,2014-08-09 07:23:55
1542,BX1,045900,2014-08-09 07:23:59
1543,BX1,044300,2014-08-09 07:24:00
1544,BX1,041300,2014-08-09 07:24:12
1545,BX1,041300,2014-08-09 07:24:45
1546,BX1,041900,2014-08-09 07:24:56
1547,BX1,039700,2014-08-09 07:24:58
1548,BX1,044300,2014-08-09 07:25:03
1549,BX1,045900,2014-08-09 07:25:04
1550,BX1,041900,2014-08-09 07:25:28
1551,BX1,039700,2014-08-09 07:25:29
1552,BX1,044300,2014-08-09 07:25:34
1553,BX1,045900,2014-08-09 07:25:36
1554,BX1,041300,2014-08-09 07:25:48
1555,BX1,041900,2014-08-09 07:25:59
1556,BX1,039700,2014-08-09 07:26:01
1557,BX1,041900,2014-08-09 07:26:31
1558,BX1,039700,2014-08-09 07:26:32
1559,BX1,044300,2014-08-09 07:26:36
1560,BX1,045900,2014-08-09 07:26:39
1561,BX1,041300,2014-08-09 07:26:50
1562,BX1,045900,2014-08-09 07:27:12
1563,BX1,041300,2014-08-09 07:27:22
1564,BX1,041900,2014-08-09 07:27:33
1565,BX1,039700,2014-08-09 07:27:36
1566,BX1,044300,2014-08-09 07:27:39
1567,BX1,041900,2014-08-09 07:28:05
1568,BX1,039700,2014-08-09 07:28:07
1569,BX1,044300,2014-08-09 07:28:10
1570,BX1,045900,2014-08-09 07:28:19
1571,BX1,041300,2014-08-09 07:28:25
1572,BX1,041900,2014-08-09 07:29:08
1573,BX1,039700,2014-08-09 07:29:10
1574,BX1,044300,2014-08-09 07:29:13
1575,BX1,045900,2014-08-09 07:29:26
1576,BX1,041300,2014-08-09 07:29:27
1577,BX1,044300,2014-08-09 07:29:46
1578,BX1,041300,2014-08-09 07:29:59
1579,BX1,045900,2014-08-09 07:29:59
1580,BX1,041900,2014-08-09 07:30:11
1581,BX1,039700,2014-08-09 07:30:13
1582,BX1,045900,2014-08-09 07:30:32
1583,BX1,041900,2014-08-09 07:30:42
1584,BX1,039700,2014-08-09 07:30:45
1585,BX1,044300,2014-08-09 07:30:49
1586,BX1,041300,2014-08-09 07:31:01
1587,BX1,041300,2014-08-09 07:31:33
1588,BX1,045900,2014-08-09 07:31:39
1589,BX1,041900,2014-08-09 07:31:44
1590,BX1,039700,2014-08-09 07:31:50
1591,BX1,044300,2014-08-09 07:31:51
1592,BX1,039700,2014-08-09 07:32:21
1593,BX1,044300,2014-08-09 07:32:22
1594,BX1,041300,2014-08-09 07:32:36
1595,BX1,045900,2014-08-09 07:32:46
1596,BX1,041900,2014-08-09 07:32:47
1597,BX1,041900,2014-08-09 07:33:19
1598,BX1,045900,2014-08-09 07:33:20
1599,BX1,039700,2014-08-09 07:33:24
1600,BX1,044300,2014-08-09 07:33:25
1601,BX1,041300,2014-08-09 07:33:39
1602,BX1,041300,2014-08-09 07:34:11
1603,BX1,041900,2014-08-09 07:34:22
1604,BX1,045900,2014-08-09 07:34:25
1605,BX1,039700,2014-08-09 07:34:27
1606,BX1,044300,2014-08-09 07:34:28
1607,BX1,041900,2014-08-09 07:34:53
1608,BX1,045900,2014-08-09 07:34:57
1609,BX1,039700,2014-08-09 07:34:58
1610,BX1,044300,2014-08-09 07:34:59
1611,BX1,041300,2014-08-09 07:35:13
1612,BX1,041300,2014-08-09 07:35:44
1613,BX1,041900,2014-08-09 07:35:56
1614,BX1,045900,2014-08-09 07:35:59
1615,BX1,039700,2014-08-09 07:36:00
1616,BX1,044300,2014-08-09 07:36:03
1617,BX1,044300,2014-08-09 07:36:34
1618,BX1,041300,2014-08-09 07:36:48
1619,BX1,041900,2014-08-09 07:37:00
1620,BX1,039700,2014-08-09 07:37:03
1621,BX1,045900,2014-08-09 07:37:03
1622,BX1,041900,2014-08-09 07:37:31
1623,BX1,039700,2014-08-09 07:37:34
1624,BX1,045900,2014-08-09 07:37:34
1625,BX1,044300,2014-08-09 07:37:37
1626,BX1,041300,2014-08-09 07:37:51
1627,BX1,041300,2014-08-09 07:38:22
1628,BX1,041900,2014-08-09 07:38:34
1629,BX1,039700,2014-08-09 07:38:37
1630,BX1,045900,2014-08-09 07:38:37
1631,BX1,044300,2014-08-09 07:38:40
1632,BX1,044300,2014-08-09 07:39:11
1633,BX1,041300,2014-08-09 07:39:26
1634,BX1,041900,2014-08-09 07:39:36
1635,BX1,039700,2014-08-09 07:39:40
1636,BX1,045900,2014-08-09 07:39:40
1637,BX1,041900,2014-08-09 07:40:07
1638,BX1,045900,2014-08-09 07:40:11
1639,BX1,039700,2014-08-09 07:40:12
1640,BX1,044300,2014-08-09 07:40:13
1641,BX1,041300,2014-08-09 07:40:29
1642,BX1,041300,2014-08-09 07:41:00
1643,BX1,041900,2014-08-09 07:41:10
1644,BX1,045900,2014-08-09 07:41:14
1645,BX1,044300,2014-08-09 07:41:15
1646,BX1,039700,2014-08-09 07:41:19
1647,BX1,044300,2014-08-09 07:41:47
1648,BX1,039700,2014-08-09 07:41:52
1649,BX1,041300,2014-08-09 07:42:04
1650,BX1,041900,2014-08-09 07:42:12
1651,BX1,045900,2014-08-09 07:42:17
1652,BX1,041300,2014-08-09 07:42:35
1653,BX1,041900,2014-08-09 07:42:44
1654,BX1,045900,2014-08-09 07:42:48
1655,BX1,044300,2014-08-09 07:42:51
1656,BX1,039700,2014-08-09 07:42:59
1657,BX1,039700,2014-08-09 07:43:32
1658,BX1,041300,2014-08-09 07:43:38
1659,BX1,041900,2014-08-09 07:43:47
1660,BX1,045900,2014-08-09 07:43:51
1661,BX1,044300,2014-08-09 07:43:54
1662,BX1,044300,2014-08-09 07:44:25
1663,BX1,047000,2014-08-09 07:44:37
1664,BX1,041300,2014-08-09 07:44:41
1665,BX1,041900,2014-08-09 07:44:49
1666,BX1,045900,2014-08-09 07:44:54
1667,BX1,041300,2014-08-09 07:45:13
1668,BX1,041900,2014-08-09 07:45:20
1669,BX1,045900,2014-08-09 07:45:25
1670,BX1,044300,2014-08-09 07:45:28
1671,BX1,047000,2014-08-09 07:45:39
1672,BX1,041300,2014-08-09 07:45:44
1673,BX1,039700,2014-08-09 07:46:11
1674,BX1,041300,2014-08-09 07:46:15
1675,BX1,041900,2014-08-09 07:46:22
1676,BX1,045900,2014-08-09 07:46:29
1677,BX1,044300,2014-08-09 07:46:31
1678,BX1,044300,2014-08-09 07:47:02
1679,BX1,047000,2014-08-09 07:47:13
1680,BX1,041300,2014-08-09 07:47:18
1681,BX1,041900,2014-08-09 07:47:24
1682,BX1,045900,2014-08-09 07:47:31
1683,BX1,041300,2014-08-09 07:47:50
1684,BX1,041900,2014-08-09 07:47:55
1685,BX1,045900,2014-08-09 07:48:02
1686,BX1,044300,2014-08-09 07:48:05
1687,BX1,047000,2014-08-09 07:48:16
1688,BX1,044300,2014-08-09 07:48:37
1689,BX1,039700,2014-08-09 07:48:48
1690,BX1,041300,2014-08-09 07:48:53
1691,BX1,041900,2014-08-09 07:48:58
1692,BX1,045900,2014-08-09 07:49:04
1693,BX1,041300,2014-08-09 07:49:25
1694,BX1,041900,2014-08-09 07:49:29
1695,BX1,045900,2014-08-09 07:49:36
1696,BX1,044300,2014-08-09 07:49:39
1697,BX1,047000,2014-08-09 07:49:50
1698,BX1,041300,2014-08-09 07:49:56
1699,BX1,041900,2014-08-09 07:50:01
1700,BX1,041300,2014-08-09 07:50:28
1701,BX1,041900,2014-08-09 07:50:32
1702,BX1,045900,2014-08-09 07:50:40
1703,BX1,044300,2014-08-09 07:50:42
1704,BX1,047000,2014-08-09 07:50:53
1705,BX1,045900,2014-08-09 07:51:12
1706,BX1,044300,2014-08-09 07:51:13
1707,BX1,047000,2014-08-09 07:51:24
1708,BX1,041300,2014-08-09 07:51:30
1709,BX1,041900,2014-08-09 07:51:36
1710,BX1,044300,2014-08-09 07:51:44
1711,BX1,045900,2014-08-09 07:51:45
1712,BX1,041300,2014-08-09 07:52:01
1713,BX1,044300,2014-08-09 07:52:15
1714,BX1,045900,2014-08-09 07:52:17
1715,BX1,047000,2014-08-09 07:52:27
1716,BX1,041900,2014-08-09 07:52:39
1717,BX1,041900,2014-08-09 07:53:10
1718,BX1,041300,2014-08-09 07:53:15
1719,BX1,044300,2014-08-09 07:53:18
1720,BX1,045900,2014-08-09 07:53:20
1721,BX1,047000,2014-08-09 07:53:30
1722,BX1,047000,2014-08-09 07:54:01
1723,BX1,041900,2014-08-09 07:54:12
1724,BX1,041300,2014-08-09 07:54:17
1725,BX1,044300,2014-08-09 07:54:22
1726,BX1,045900,2014-08-09 07:54:23
1727,BX1,044300,2014-08-09 07:54:54
1728,BX1,045900,2014-08-09 07:54:54
1729,BX1,047000,2014-08-09 07:55:03
1730,BX1,041900,2014-08-09 07:55:15
1731,BX1,041300,2014-08-09 07:55:19
1732,BX1,041300,2014-08-09 07:55:51
1733,BX1,044300,2014-08-09 07:55:56
1734,BX1,045900,2014-08-09 07:55:56
1735,BX1,047000,2014-08-09 07:56:06
1736,BX1,041300,2014-08-09 07:56:22
1737,BX1,045900,2014-08-09 07:56:27
1738,BX1,044300,2014-08-09 07:56:28
1739,BX1,047000,2014-08-09 07:56:37
1740,BX1,041300,2014-08-09 07:56:54
1741,BX1,045900,2014-08-09 07:56:59
1742,BX1,044300,2014-08-09 07:57:00
1743,BX1,041300,2014-08-09 07:57:26
1744,BX1,041900,2014-08-09 07:57:27
1745,BX1,045900,2014-08-09 07:57:30
1746,BX1,044300,2014-08-09 07:57:31
1747,BX1,047000,2014-08-09 07:57:43
1748,BX1,047000,2014-08-09 07:58:15
1749,BX1,044300,2014-08-09 07:58:33
1750,BX1,045900,2014-08-09 07:58:33
1751,BX1,041900,2014-08-09 07:58:34
1752,BX1,045900,2014-08-09 07:59:04
1753,BX1,044300,2014-08-09 07:59:05
1754,BX1,041900,2014-08-09 07:59:07
1755,BX1,047000,2014-08-09 07:59:17
1756,BX1,044300,2014-08-09 07:59:36
1757,BX1,045900,2014-08-09 07:59:36
1758,BX1,044300,2014-08-09 08:00:07
1759,BX1,045900,2014-08-09 08:00:07
1760,BX1,041900,2014-08-09 08:00:14
1761,BX1,047000,2014-08-09 08:00:21
1762,BX1,041900,2014-08-09 08:00:47
1763,BX1,047000,2014-08-09 08:00:52
1764,BX1,044300,2014-08-09 08:01:10
1765,BX1,045900,2014-08-09 08:01:10
1766,BX1,041900,2014-08-09 08:01:21
1767,BX1,047000,2014-08-09 08:01:24
1768,BX1,041900,2014-08-09 08:01:54
1769,BX1,047000,2014-08-09 08:01:55
1770,BX1,047900,2014-08-09 08:02:11
1771,BX1,044300,2014-08-09 08:02:13
1772,BX1,045900,2014-08-09 08:02:13
1773,BX1,047900,2014-08-09 08:02:43
1774,BX1,044300,2014-08-09 08:02:44
1775,BX1,045900,2014-08-09 08:02:44
1776,BX1,047000,2014-08-09 08:02:58
1777,BX1,041900,2014-08-09 08:03:01
1778,BX1,041900,2014-08-09 08:03:34
1779,BX1,044300,2014-08-09 08:03:47
1780,BX1,045900,2014-08-09 08:03:47
1781,BX1,047900,2014-08-09 08:03:47
1782,BX1,047000,2014-08-09 08:04:01
1783,BX1,047000,2014-08-09 08:04:33
1784,BX1,041900,2014-08-09 08:04:41
1785,BX1,044300,2014-08-09 08:04:49
1786,BX1,047900,2014-08-09 08:04:49
1787,BX1,045900,2014-08-09 08:04:51
1788,BX1,047000,2014-08-09 08:05:36
1789,BX1,041900,2014-08-09 08:05:47
1790,BX1,047900,2014-08-09 08:05:52
1791,BX1,044300,2014-08-09 08:05:53
1792,BX1,045900,2014-08-09 08:05:54
1793,BX1,044300,2014-08-09 08:06:24
1794,BX1,045900,2014-08-09 08:06:26
1795,BX1,047000,2014-08-09 08:06:39
1796,BX1,041900,2014-08-09 08:06:54
1797,BX1,047900,2014-08-09 08:06:55
1798,BX1,047000,2014-08-09 08:07:11
1799,BX1,044300,2014-08-09 08:07:26
1800,BX1,047900,2014-08-09 08:07:26
1801,BX1,041900,2014-08-09 08:07:27
1802,BX1,045900,2014-08-09 08:07:29
1803,BX1,044300,2014-08-09 08:07:57
1804,BX1,045900,2014-08-09 08:08:00
1805,BX1,041900,2014-08-09 08:08:01
1806,BX1,047000,2014-08-09 08:08:14
1807,BX1,044300,2014-08-09 08:08:29
1808,BX1,047900,2014-08-09 08:08:29
1809,BX1,045900,2014-08-09 08:08:31
1810,BX1,041900,2014-08-09 08:08:34
1811,BX1,047900,2014-08-09 08:09:00
1812,BX1,044300,2014-08-09 08:09:01
1813,BX1,045900,2014-08-09 08:09:03
1814,BX1,041900,2014-08-09 08:09:07
1815,BX1,047000,2014-08-09 08:09:17
1816,BX1,047000,2014-08-09 08:09:49
1817,BX1,047900,2014-08-09 08:10:03
1818,BX1,044300,2014-08-09 08:10:06
1819,BX1,045900,2014-08-09 08:10:07
1820,BX1,041900,2014-08-09 08:10:14
1821,BX1,047000,2014-08-09 08:10:20
1822,BX1,044300,2014-08-09 08:10:37
1823,BX1,041900,2014-08-09 08:10:47
1824,BX1,047000,2014-08-09 08:10:52
1825,BX1,047900,2014-08-09 08:11:05
1826,BX1,045900,2014-08-09 08:11:11
1827,BX1,047900,2014-08-09 08:11:36
1828,BX1,044300,2014-08-09 08:11:42
1829,BX1,045900,2014-08-09 08:11:42
1830,BX1,047000,2014-08-09 08:11:54
1831,BX1,041900,2014-08-09 08:11:55
1832,BX1,047900,2014-08-09 08:12:08
1833,BX1,045900,2014-08-09 08:12:14
1834,BX1,047900,2014-08-09 08:12:40
1835,BX1,044300,2014-08-09 08:12:45
1836,BX1,045900,2014-08-09 08:12:45
1837,BX1,047000,2014-08-09 08:12:58
1838,BX1,041900,2014-08-09 08:13:00
1839,BX1,047000,2014-08-09 08:13:30
1840,BX1,041900,2014-08-09 08:13:32
1841,BX1,047900,2014-08-09 08:13:42
1842,BX1,044300,2014-08-09 08:13:47
1843,BX1,045900,2014-08-09 08:13:48
1844,BX1,044300,2014-08-09 08:14:18
1845,BX1,047000,2014-08-09 08:14:33
1846,BX1,041900,2014-08-09 08:14:34
1847,BX1,047900,2014-08-09 08:14:45
1848,BX1,045900,2014-08-09 08:14:50
1849,BX1,047900,2014-08-09 08:15:17
1850,BX1,044300,2014-08-09 08:15:21
1851,BX1,045900,2014-08-09 08:15:21
1852,BX1,047000,2014-08-09 08:15:35
1853,BX1,049400,2014-08-09 08:15:36
1854,BX1,047000,2014-08-09 08:16:07
1855,BX1,049400,2014-08-09 08:16:08
1856,BX1,047900,2014-08-09 08:16:21
1857,BX1,044300,2014-08-09 08:16:23
1858,BX1,045900,2014-08-09 08:16:24
1859,BX1,047000,2014-08-09 08:17:10
1860,BX1,049400,2014-08-09 08:17:11
1861,BX1,047900,2014-08-09 08:17:25
1862,BX1,044300,2014-08-09 08:17:26
1863,BX1,045900,2014-08-09 08:17:26
1864,BX1,047900,2014-08-09 08:17:56
1865,BX1,044300,2014-08-09 08:17:57
